exposure,2000.0ms
wavelength
340,62
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,122
349,0
350,0
351,0
352,0
353,0
354,0
355,27
356,199
357,0
358,0
359,0
360,115
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,1
375,0
376,15
377,113
378,0
379,0
380,0
381,0
382,0
383,0
384,9
385,0
386,0
387,0
388,0
389,36
390,0
391,0
392,28
393,0
394,0
395,2
396,0
397,23
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,22
411,0
412,0
413,0
414,0
415,0
416,28
417,0
418,0
419,0
420,33
421,0
422,21
423,0
424,7
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,10
446,0
447,0
448,0
449,0
450,0
451,0
452,28
453,38
454,9
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,25
481,0
482,0
483,49
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,16
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,20
512,0
513,6
514,4
515,0
516,0
517,0
518,0
519,0
520,11
521,5
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,42
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,40
542,0
543,0
544,0
545,44
546,8
547,4
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,7
558,6
559,0
560,0
561,7
562,4
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,6
571,0
572,0
573,0
574,0
575,71
576,0
577,40
578,30
579,20
580,0
581,0
582,33
583,0
584,32
585,166
586,73
587,36
588,96
589,75
590,7
591,54
592,6
593,0
594,6
595,21
596,54
597,44
